Source,Target,BDeu,TSource,TTarget
AT5G23280,AT3G29095,-58.2868046830936,AT5G23280,AT3G29095
AT3G15210,AT5G22070,-58.2868046830936,AT3G15210,AT5G22070
AT5G23280,AT5G22070,-58.2868046830936,AT5G23280,AT5G22070
AT3G15210,AT5G59790,-58.2868046830936,AT3G15210,AT5G59790
AT5G23280,AT5G59790,-58.2868046830936,AT5G23280,AT5G59790
AT3G15210,AT2G21210,-58.2868046830936,AT3G15210,AT2G21210
AT5G23280,AT2G21210,-58.2868046830936,AT5G23280,AT2G21210
AT3G15210,AT5G18060,-58.2868046830936,AT3G15210,AT5G18060
AT5G23280,AT5G18060,-58.2868046830936,AT5G23280,AT5G18060
AT3G10040,AT1G11175,-61.1121439707084,AT3G10040,AT1G11175
AT3G15210,AT1G11175,-61.1121439707084,AT3G15210,AT1G11175
AT3G10040,AT1G42990,-61.1121439707084,AT3G10040,AT1G42990
AT3G15210,AT1G42990,-61.1121439707084,AT3G15210,AT1G42990
AT3G10040,AT2G05320,-61.1121439707084,AT3G10040,AT2G05320
AT3G15210,AT2G05320,-61.1121439707084,AT3G15210,AT2G05320
AT3G10040,AT3G22968,-61.1121439707084,AT3G10040,AT3G22968
AT3G15210,AT3G22968,-61.1121439707084,AT3G15210,AT3G22968
AT3G10040,AT3G22970,-61.1121439707084,AT3G10040,AT3G22970
AT3G15210,AT3G22970,-61.1121439707084,AT3G15210,AT3G22970
AT3G10040,AT4G27840,-61.1121439707084,AT3G10040,AT4G27840
AT3G15210,AT4G27840,-61.1121439707084,AT3G15210,AT4G27840
AT3G10040,AT4G40065,-61.1121439707084,AT3G10040,AT4G40065
AT3G15210,AT4G40065,-61.1121439707084,AT3G15210,AT4G40065
AT3G10040,AT5G51450,-61.1121439707084,AT3G10040,AT5G51450
AT3G15210,AT5G51450,-61.1121439707084,AT3G15210,AT5G51450
AT3G15210,AT1G15100,-77.253543579213,AT3G15210,AT1G15100
AT3G15210,AT3G09410,-77.253543579213,AT3G15210,AT3G09410
AT3G15210,AT5G18030,-83.5098801903814,AT3G15210,AT5G18030
AT5G23280,AT5G18030,-83.5098801903814,AT5G23280,AT5G18030
AT3G15210,AT1G38131,-83.5098801903814,AT3G15210,AT1G38131
AT5G23280,AT1G38131,-83.5098801903814,AT5G23280,AT1G38131
AT3G15210,AT1G55152,-83.5098801903814,AT3G15210,AT1G55152
AT5G23280,AT1G55152,-83.5098801903814,AT5G23280,AT1G55152
AT3G15210,AT1G61667,-83.5098801903814,AT3G15210,AT1G61667
AT5G23280,AT1G61667,-83.5098801903814,AT5G23280,AT1G61667
AT3G15210,AT1G68440,-83.5098801903814,AT3G15210,AT1G68440
AT5G23280,AT1G68440,-83.5098801903814,AT5G23280,AT1G68440
AT3G15210,AT2G18950,-83.5098801903814,AT3G15210,AT2G18950
AT5G23280,AT2G18950,-83.5098801903814,AT5G23280,AT2G18950
AT3G15210,AT2G24230,-83.5098801903814,AT3G15210,AT2G24230
AT5G23280,AT2G24230,-83.5098801903814,AT5G23280,AT2G24230
AT3G15210,AT2G26730,-83.5098801903814,AT3G15210,AT2G26730
AT5G23280,AT2G26730,-83.5098801903814,AT5G23280,AT2G26730
AT3G15210,AT2G28550,-83.5098801903814,AT3G15210,RAP2.7
AT5G23280,AT2G28550,-83.5098801903814,AT5G23280,RAP2.7
AT3G15210,AT3G03850,-83.5098801903814,AT3G15210,AT3G03850
AT5G23280,AT3G03850,-83.5098801903814,AT5G23280,AT3G03850
AT3G15210,AT3G09710,-83.5098801903814,AT3G15210,AT3G09710
AT5G23280,AT3G09710,-83.5098801903814,AT5G23280,AT3G09710
AT3G15210,AT3G28899,-83.5098801903814,AT3G15210,AT3G28899
AT5G23280,AT3G28899,-83.5098801903814,AT5G23280,AT3G28899
AT3G15210,AT3G55530,-83.5098801903814,AT3G15210,AT3G55530
AT5G23280,AT3G55530,-83.5098801903814,AT5G23280,AT3G55530
AT3G15210,AT3G56370,-83.5098801903814,AT3G15210,AT3G56370
AT5G23280,AT3G56370,-83.5098801903814,AT5G23280,AT3G56370
AT3G15210,AT3G59660,-83.5098801903814,AT3G15210,AT3G59660
AT5G23280,AT3G59660,-83.5098801903814,AT5G23280,AT3G59660
AT3G15210,AT4G14380,-83.5098801903814,AT3G15210,AT4G14380
AT5G23280,AT4G14380,-83.5098801903814,AT5G23280,AT4G14380
AT3G15210,AT4G31350,-83.5098801903814,AT3G15210,AT4G31350
AT5G23280,AT4G31350,-83.5098801903814,AT5G23280,AT4G31350
AT3G15210,AT5G02410,-83.5098801903814,AT3G15210,AT5G02410
AT5G23280,AT5G02410,-83.5098801903814,AT5G23280,AT5G02410
AT3G15210,AT5G07220,-83.5098801903814,AT3G15210,BAG3
AT5G23280,AT5G07220,-83.5098801903814,AT5G23280,BAG3
AT3G15210,AT5G10970,-83.5098801903814,AT3G15210,AT5G10970
AT5G23280,AT5G10970,-83.5098801903814,AT5G23280,AT5G10970
AT3G15210,AT5G22850,-83.5098801903814,AT3G15210,AT5G22850
AT5G23280,AT5G22850,-83.5098801903814,AT5G23280,AT5G22850
AT3G15210,AT5G66052,-83.5098801903814,AT3G15210,AT5G66052
AT5G23280,AT5G66052,-83.5098801903814,AT5G23280,AT5G66052
AT3G10040,AT5G60850,-86.3352194779962,AT3G10040,AT5G60850
AT3G15210,AT5G60850,-86.3352194779962,AT3G15210,AT5G60850
AT3G15210,AT4G02010,-86.9110775720328,AT3G15210,AT4G02010
AT5G23280,AT4G02010,-86.9110775720328,AT5G23280,AT4G02010
AT3G10040,AT3G15534,-89.4262619313439,AT3G10040,AT3G15534
AT3G15210,AT3G15534,-89.4262619313439,AT3G15210,AT3G15534
AT3G10040,AT5G03280,-89.4262619313439,AT3G10040,AT5G03280
AT3G15210,AT5G03280,-89.4262619313439,AT3G15210,AT5G03280
AT3G10040,AT5G67080,-89.4262619313439,AT3G10040,AT5G67080
AT3G15210,AT5G67080,-89.4262619313439,AT3G15210,AT5G67080
AT3G10040,AT5G25040,-89.4707136939147,AT3G10040,AT5G25040
AT3G15210,AT5G25040,-89.4707136939147,AT3G15210,AT5G25040
AT3G15210,AT3G05770,-90.2783734020086,AT3G15210,AT3G05770
AT5G23280,AT3G05770,-90.2783734020086,AT5G23280,AT3G05770
AT3G15210,AT4G11040,-90.2783734020086,AT3G15210,AT4G11040
AT5G23280,AT4G11040,-90.2783734020086,AT5G23280,AT4G11040
AT3G10040,AT1G03820,-91.7776371885024,AT3G10040,AT1G03820
AT3G15210,AT1G03820,-91.7776371885024,AT3G15210,AT1G03820
AT3G10040,AT1G17090,-91.7776371885024,AT3G10040,AT1G17090
AT3G15210,AT1G17090,-91.7776371885024,AT3G15210,AT1G17090
AT3G10040,AT1G18870,-91.7776371885024,AT3G10040,AT1G18870
AT3G15210,AT1G18870,-91.7776371885024,AT3G15210,AT1G18870
AT3G10040,AT2G03090,-91.7776371885024,AT3G10040,EXPA15
AT3G15210,AT2G03090,-91.7776371885024,AT3G15210,EXPA15
AT3G10040,AT2G05440,-91.7776371885024,AT3G10040,AT2G05440
AT3G15210,AT2G05440,-91.7776371885024,AT3G15210,AT2G05440
AT3G10040,AT2G25150,-91.7776371885024,AT3G10040,AT2G25150
AT3G15210,AT2G25150,-91.7776371885024,AT3G15210,AT2G25150
AT3G10040,AT2G28410,-91.7776371885024,AT3G10040,AT2G28410
AT3G15210,AT2G28410,-91.7776371885024,AT3G15210,AT2G28410
AT3G10040,AT2G37360,-91.7776371885024,AT3G10040,AT2G37360
AT3G15210,AT2G37360,-91.7776371885024,AT3G15210,AT2G37360
AT3G10040,AT2G47200,-91.7776371885024,AT3G10040,AT2G47200
AT3G15210,AT2G47200,-91.7776371885024,AT3G15210,AT2G47200
AT3G10040,AT3G09260,-91.7776371885024,AT3G10040,AT3G09260
AT3G15210,AT3G09260,-91.7776371885024,AT3G15210,AT3G09260
AT3G10040,AT3G16470,-91.7776371885024,AT3G10040,AT3G16470
AT3G15210,AT3G16470,-91.7776371885024,AT3G15210,AT3G16470
AT3G10040,AT3G50330,-91.7776371885024,AT3G10040,AT3G50330
AT3G15210,AT3G50330,-91.7776371885024,AT3G15210,AT3G50330
AT3G10040,AT3G50560,-91.7776371885024,AT3G10040,AT3G50560
AT3G15210,AT3G50560,-91.7776371885024,AT3G15210,AT3G50560
AT3G10040,AT3G59680,-91.7776371885024,AT3G10040,AT3G59680
AT3G15210,AT3G59680,-91.7776371885024,AT3G15210,AT3G59680
AT3G10040,AT4G16240,-91.7776371885024,AT3G10040,AT4G16240
AT3G15210,AT4G16240,-91.7776371885024,AT3G15210,AT4G16240
AT3G10040,AT4G19970,-91.7776371885024,AT3G10040,AT4G19970
AT3G15210,AT4G19970,-91.7776371885024,AT3G15210,AT4G19970
AT3G10040,AT4G26200,-91.7776371885024,AT3G10040,AT4G26200
AT3G15210,AT4G26200,-91.7776371885024,AT3G15210,AT4G26200
AT3G10040,AT5G03230,-91.7776371885024,AT3G10040,AT5G03230
AT3G15210,AT5G03230,-91.7776371885024,AT3G15210,AT5G03230
AT3G10040,AT5G03740,-91.7776371885024,AT3G10040,HD2C
AT3G15210,AT5G03740,-91.7776371885024,AT3G15210,HD2C
AT3G10040,AT5G05440,-91.7776371885024,AT3G10040,AT5G05440
AT3G15210,AT5G05440,-91.7776371885024,AT3G15210,AT5G05440
AT3G10040,AT5G37980,-91.7776371885024,AT3G10040,AT5G37980
AT3G15210,AT5G37980,-91.7776371885024,AT3G15210,AT5G37980
AT3G10040,AT5G45630,-91.7776371885024,AT3G10040,AT5G45630
AT3G15210,AT5G45630,-91.7776371885024,AT3G15210,AT5G45630
AT3G10040,AT5G67620,-91.7776371885024,AT3G10040,AT5G67620
AT3G15210,AT5G67620,-91.7776371885024,AT3G15210,AT5G67620
AT3G15210,AT1G49960,-92.9174307316187,AT3G15210,AT1G49960
AT5G23280,AT1G49960,-92.9174307316187,AT5G23280,AT1G49960
AT3G15210,AT2G46970,-99.1201021944997,AT3G15210,AT2G46970
AT3G10040,AT1G68680,-99.3970053289872,AT3G10040,AT1G68680
AT3G10040,AT3G58540,-99.3970053289872,AT3G10040,AT3G58540
AT3G15210,AT3G48450,-102.071153978398,AT3G15210,AT3G48450
AT3G15210,AT2G41180,-102.456351279752,AT3G15210,AT2G41180
AT3G15210,AT5G57060,-103.033088108466,AT3G15210,AT5G57060
AT3G15210,AT5G49350,-106.978894849306,AT3G15210,AT5G49350
AT3G15210,AT5G57785,-106.978894849306,AT3G15210,AT5G57785
AT3G15210,AT1G35250,-108.671275312101,AT3G15210,AT1G35250
AT5G23280,AT1G35250,-108.671275312101,AT5G23280,AT1G35250
AT3G15210,AT2G43870,-111.122029575681,AT3G15210,AT2G43870
AT3G15210,AT2G47760,-112.134153079321,AT3G15210,AT2G47760
AT5G23280,AT2G47760,-112.134153079321,AT5G23280,AT2G47760
AT3G10040,AT2G18010,-112.247481764613,AT3G10040,AT2G18010
AT3G15210,AT2G18010,-112.247481764613,AT3G15210,AT2G18010
AT3G10040,AT3G44430,-112.989041108966,AT3G10040,AT3G44430
AT3G15210,AT3G44430,-112.989041108966,AT3G15210,AT3G44430
AT3G10040,AT2G01890,-113.163772496484,AT3G10040,AT2G01890
AT3G15210,AT2G01890,-113.163772496484,AT3G15210,AT2G01890
AT3G15210,AT5G20700,-115.501448909296,AT3G15210,AT5G20700
AT5G23280,AT5G20700,-115.501448909296,AT5G23280,AT5G20700
AT3G15210,AT2G41905,-116.289668618569,AT3G15210,AT2G41905
AT3G15210,AT1G08005,-118.302969764258,AT3G15210,AT1G08005
AT5G23280,AT1G08005,-118.302969764258,AT5G23280,AT1G08005
AT3G10040,AT2G24970,-118.991074607407,AT3G10040,AT2G24970
AT3G15210,AT2G24970,-118.991074607407,AT3G15210,AT2G24970
AT3G15210,AT3G21720,-120.415265724283,AT3G15210,ICL
AT3G10040,AT1G67570,-120.875874107898,AT3G10040,AT1G67570
AT3G15210,AT1G67570,-120.875874107898,AT3G15210,AT1G67570
AT3G15210,AT1G11840,-124.653332630086,AT3G15210,AT1G11840
AT3G10040,AT1G08390,-125.483314442411,AT3G10040,AT1G08390
AT3G15210,AT1G08390,-125.483314442411,AT3G15210,AT1G08390
AT3G10040,AT3G20600,-125.483314442411,AT3G10040,AT3G20600
AT3G15210,AT3G20600,-125.483314442411,AT3G15210,AT3G20600
AT3G10040,AT2G16580,-125.578624622215,AT3G10040,AT2G16580
AT3G15210,AT2G16580,-125.578624622215,AT3G15210,AT2G16580
AT3G15210,AT1G77130,-126.344083975825,AT3G15210,PGSIP2
AT5G23280,AT1G77130,-126.344083975825,AT5G23280,PGSIP2
AT3G10040,AT2G13547,-128.168891787652,AT3G10040,AT2G13547
AT3G15210,AT2G13547,-128.168891787652,AT3G15210,AT2G13547
AT3G15210,AT1G34040,-129.471186256258,AT3G15210,AT1G34040
AT3G15210,AT1G45201,-129.471186256258,AT3G15210,AT1G45201
AT3G15210,AT2G39980,-129.471186256258,AT3G15210,AT2G39980
AT3G15210,AT4G35690,-129.471186256258,AT3G15210,AT4G35690
AT3G15210,AT5G38550,-129.471186256258,AT3G15210,AT5G38550
AT3G15210,AT3G47590,-129.523522203329,AT3G15210,AT3G47590
AT3G15210,AT4G34760,-129.67628848599,AT3G15210,AT4G34760
AT5G23280,AT4G34760,-129.67628848599,AT5G23280,AT4G34760
AT3G15210,AT5G13910,-129.722500684539,AT3G15210,AT5G13910
AT5G23280,AT3G02210,-130.026757469083,AT5G23280,COBL1
AT5G23280,AT4G18230,-130.026757469083,AT5G23280,AT4G18230
AT3G15210,AT1G61580,-130.413110730057,AT3G15210,AT1G61580
AT5G23280,AT1G61580,-130.413110730057,AT5G23280,AT1G61580
AT3G15210,AT5G40980,-130.413110730057,AT3G15210,AT5G40980
AT5G23280,AT5G40980,-130.413110730057,AT5G23280,AT5G40980
AT3G10040,AT5G67230,-130.52026704481,AT3G10040,AT5G67230
AT3G15210,AT5G67230,-130.52026704481,AT3G15210,AT5G67230
AT3G10040,AT1G78230,-132.201970356594,AT3G10040,AT1G78230
AT3G10040,AT1G01480,-135.834646284515,AT3G10040,AT1G01480
AT3G15210,AT1G01480,-135.834646284515,AT3G15210,AT1G01480
AT3G10040,AT3G50310,-136.632787155418,AT3G10040,MAPKKK20
AT3G10040,AT1G22520,-136.777410091342,AT3G10040,AT1G22520
AT3G15210,AT1G22520,-136.777410091342,AT3G15210,AT1G22520
AT3G10040,AT1G68840,-137.871851279533,AT3G10040,AT1G68840
AT3G10040,AT1G70260,-137.981382895661,AT3G10040,AT1G70260
AT3G15210,AT1G70260,-137.981382895661,AT3G15210,AT1G70260
AT3G10040,AT1G11960,-139.959424322902,AT3G10040,AT1G11960
AT3G15210,AT1G11960,-139.959424322902,AT3G15210,AT1G11960
AT3G15210,AT2G09970,-141.667146499481,AT3G15210,AT2G09970
AT5G23280,AT2G09970,-141.667146499481,AT5G23280,AT2G09970
AT3G10040,AT5G63800,-141.862774857536,AT3G10040,MUM2
AT3G15210,AT5G63800,-141.862774857536,AT3G15210,MUM2
AT3G15210,AT3G44940,-143.336803271899,AT3G15210,AT3G44940
AT5G23280,AT3G44940,-143.336803271899,AT5G23280,AT3G44940
AT3G15210,AT4G00110,-143.336803271899,AT3G15210,GAE3
AT5G23280,AT4G00110,-143.336803271899,AT5G23280,GAE3
AT3G15210,AT3G26450,-145.066490312491,AT3G15210,AT3G26450
AT5G23280,AT3G26450,-145.066490312491,AT5G23280,AT3G26450
AT3G15210,AT5G16870,-145.066490312491,AT3G15210,AT5G16870
AT5G23280,AT5G16870,-145.066490312491,AT5G23280,AT5G16870
AT5G23280,AT4G28440,-146.811061492343,AT5G23280,AT4G28440
AT3G15210,AT1G38065,-147.438695039753,AT3G15210,AT1G38065
AT5G23280,AT1G38065,-147.438695039753,AT5G23280,AT1G38065
AT3G15210,AT4G31600,-147.438695039753,AT3G15210,AT4G31600
AT5G23280,AT4G31600,-147.438695039753,AT5G23280,AT4G31600
AT5G23280,AT5G25240,-147.940926324555,AT5G23280,AT5G25240
AT3G15210,AT5G65970,-148.185909441583,AT3G15210,AT5G65970
AT5G23280,AT5G65970,-148.185909441583,AT5G23280,AT5G65970
AT3G10040,AT5G54490,-148.299760996937,AT3G10040,AT5G54490
AT3G15210,AT5G54490,-148.299760996937,AT3G15210,AT5G54490
AT3G15210,AT1G29490,-148.46724588044,AT3G15210,AT1G29490
AT5G23280,AT1G29490,-148.46724588044,AT5G23280,AT1G29490
AT3G15210,AT2G15790,-148.59137454969,AT3G15210,AT2G15790
AT5G23280,AT2G15790,-148.59137454969,AT5G23280,AT2G15790
AT3G15210,AT1G18740,-149.61447928585,AT3G15210,AT1G18740
AT5G23280,AT1G18740,-149.61447928585,AT5G23280,AT1G18740
AT3G10040,AT4G39320,-151.596247424492,AT3G10040,AT4G39320
AT3G15210,AT4G39320,-151.596247424492,AT3G15210,AT4G39320
AT5G23280,AT5G15360,-151.970116791527,AT5G23280,AT5G15360
AT5G23280,AT5G40830,-151.970116791527,AT5G23280,AT5G40830
AT3G10040,AT3G48940,-153.39196729494,AT3G10040,AT3G48940
AT3G15210,AT3G48940,-153.39196729494,AT3G15210,AT3G48940
AT5G23280,AT4G12510,-156.211892126719,AT5G23280,AT4G12510
AT3G10040,AT4G16750,-156.526601887325,AT3G10040,AT4G16750
AT3G15210,AT4G16750,-156.526601887325,AT3G15210,AT4G16750
AT5G23280,AT3G55840,-156.652369643552,AT5G23280,AT3G55840
AT3G15210,AT2G05520,-157.457107889551,AT3G15210,AT2G05520
AT3G10040,AT4G39350,-157.793963655232,AT3G10040,CESA2
AT3G15210,AT4G39350,-157.793963655232,AT3G15210,CESA2
AT5G23280,AT4G02630,-158.150133445153,AT5G23280,AT4G02630
AT3G15210,AT2G24762,-159.481753506287,AT3G15210,AT2G24762
AT5G23280,AT1G24170,-159.803709867947,AT5G23280,LGT9
AT3G15210,AT1G79260,-159.854561348632,AT3G15210,AT1G79260
AT3G15210,AT5G27660,-161.453297397282,AT3G15210,AT5G27660
AT5G23280,AT5G27660,-161.453297397282,AT5G23280,AT5G27660
AT3G10040,AT5G28830,-162.088978912904,AT3G10040,AT5G28830
AT3G15210,AT5G28830,-162.088978912904,AT3G15210,AT5G28830
AT5G23280,AT4G37580,-165.27066175079,AT5G23280,AT4G37580
AT3G10040,AT2G41230,-166.691645968666,AT3G10040,AT2G41230
AT3G15210,AT2G41230,-166.691645968666,AT3G15210,AT2G41230
AT3G10040,AT3G48700,-166.937595273474,AT3G10040,AT3G48700
AT3G15210,AT3G48700,-166.937595273474,AT3G15210,AT3G48700
AT3G10040,AT1G76878,-167.128409979232,AT3G10040,AT1G76878
AT3G15210,AT1G76878,-167.128409979232,AT3G15210,AT1G76878
AT3G10040,AT1G17345,-168.8941476031,AT3G10040,AT1G17345
AT3G15210,AT1G17345,-168.8941476031,AT3G15210,AT1G17345
AT3G10040,AT5G40945,-170.258011827891,AT3G10040,AT5G40945
AT3G15210,AT5G40945,-170.258011827891,AT3G15210,AT5G40945
AT5G23280,AT5G23370,-170.480804259222,AT5G23280,AT5G23370
AT3G15210,AT1G25560,-171.090031255354,AT3G15210,TEM1
AT3G15210,AT2G24330,-171.722517391526,AT3G15210,AT2G24330
AT5G23280,AT2G36500,-171.867098620333,AT5G23280,AT2G36500
AT5G23280,AT3G58810,-171.867098620333,AT5G23280,AT3G58810
AT5G23280,AT5G64572,-174.018554779204,AT5G23280,AT5G64572
AT3G15210,AT2G25052,-174.323594606838,AT3G15210,AT2G25052
AT5G23280,AT3G27220,-177.37120989984,AT5G23280,AT3G27220
AT3G15210,AT1G08430,-177.674148255672,AT3G15210,AT1G08430
AT3G15210,AT5G06590,-178.763433886431,AT3G15210,AT5G06590
AT5G23280,AT5G06590,-178.763433886431,AT5G23280,AT5G06590
AT3G15210,AT3G28455,-181.537055133278,AT3G15210,AT3G28455
AT5G23280,AT3G28455,-181.537055133278,AT5G23280,AT3G28455
AT3G10040,AT5G35732,-182.55837190816,AT3G10040,AT5G35732
AT3G15210,AT5G35732,-182.55837190816,AT3G15210,AT5G35732
AT5G23280,AT2G32510,-182.707761956807,AT5G23280,AT2G32510
AT3G15210,AT3G60647,-184.09833476184,AT3G15210,AT3G60647
AT5G23280,AT3G60647,-184.09833476184,AT5G23280,AT3G60647
AT3G15210,AT1G53540,-186.014391947741,AT3G15210,AT1G53540
AT5G23280,AT1G53540,-186.014391947741,AT5G23280,AT1G53540
AT3G15210,AT3G57785,-186.014391947741,AT3G15210,AT3G57785
AT5G23280,AT3G57785,-186.014391947741,AT5G23280,AT3G57785
AT3G10040,AT3G54020,-188.199357615199,AT3G10040,AT3G54020
AT3G15210,AT3G54020,-188.199357615199,AT3G15210,AT3G54020
AT3G15210,AT2G20480,-189.040895879954,AT3G15210,AT2G20480
AT5G23280,AT2G20480,-189.040895879954,AT5G23280,AT2G20480
AT3G15210,AT2G39435,-196.547487660015,AT3G15210,AT2G39435
AT5G23280,AT2G39435,-196.547487660015,AT5G23280,AT2G39435
AT3G15210,AT3G48180,-202.517594800348,AT3G15210,AT3G48180
AT5G23280,AT3G48180,-202.517594800348,AT5G23280,AT3G48180
