Source,Target,BDeu,TSource,TTarget
AT2G47890,AT5G47500,-9.88751059812843,AT2G47890,AT5G47500
AT3G50330,AT5G47550,-9.88751059812843,AT3G50330,AT5G47550
AT3G50330,AT5G67140,-9.88751059812843,AT3G50330,AT5G67140
AT1G17310,AT3G59890,-9.88751059812843,AT1G17310,AT3G59890
AT3G58190,AT4G37390,-9.88751059812843,AT3G58190,AT4G37390
AT4G09460,AT1G02460,-9.88751059812843,AT4G09460,AT1G02460
AT5G53980,AT1G02570,-9.88751059812843,AT5G53980,AT1G02570
AT5G67060,AT1G05990,-9.88751059812843,AT5G67060,AT1G05990
AT5G57520,AT1G15630,-9.88751059812843,AT5G57520,AT1G15630
AT5G57520,AT1G23720,-9.88751059812843,AT5G57520,AT1G23720
AT5G67060,AT1G48745,-9.88751059812843,AT5G67060,AT1G48745
AT5G67060,AT1G49310,-9.88751059812843,AT5G67060,AT1G49310
AT5G67060,AT1G55920,-9.88751059812843,AT5G67060,SERAT2;1
AT5G57520,AT1G68568,-9.88751059812843,AT5G57520,AT1G68568
AT2G46990,AT1G73580,-9.88751059812843,IAA20,AT1G73580
AT4G09460,AT2G07669,-9.88751059812843,AT4G09460,AT2G07669
AT2G46990,AT2G25820,-9.88751059812843,IAA20,AT2G25820
AT5G67060,AT2G29740,-9.88751059812843,AT5G67060,AT2G29740
AT5G67060,AT2G36570,-9.88751059812843,AT5G67060,AT2G36570
AT5G53980,AT2G46210,-9.88751059812843,AT5G53980,AT2G46210
AT4G09460,AT3G22370,-9.88751059812843,AT4G09460,AT3G22370
AT4G09460,AT3G24020,-9.88751059812843,AT4G09460,AT3G24020
AT5G67060,AT3G29635,-9.88751059812843,AT5G67060,AT3G29635
AT5G67060,AT3G56500,-9.88751059812843,AT5G67060,AT3G56500
AT5G67060,AT3G58000,-9.88751059812843,AT5G67060,AT3G58000
AT5G53980,AT3G60630,-9.88751059812843,AT5G53980,AT3G60630
AT5G67060,AT4G08870,-9.88751059812843,AT5G67060,AT4G08870
AT2G46990,AT4G14860,-9.88751059812843,IAA20,AT4G14860
AT5G57520,AT4G15660,-9.88751059812843,AT5G57520,AT4G15660
AT5G53980,AT4G39675,-9.88751059812843,AT5G53980,AT4G39675
AT5G53980,AT5G17165,-9.88751059812843,AT5G53980,AT5G17165
AT5G57520,AT5G21130,-9.88751059812843,AT5G57520,AT5G21130
AT5G67060,AT5G43520,-9.88751059812843,AT5G67060,AT5G43520
AT5G67060,AT5G47530,-9.88751059812843,AT5G67060,AT5G47530
AT5G57520,AT5G57540,-9.88751059812843,AT5G57520,XTH13
AT1G74840,AT1G11655,-9.88751059812843,AT1G74840,AT1G11655
AT1G74840,AT1G25240,-9.88751059812843,AT1G74840,AT1G25240
AT2G47890,AT1G29160,-9.88751059812843,AT2G47890,AT1G29160
AT5G17810,AT1G29450,-9.88751059812843,WOX12,AT1G29450
AT2G47890,AT1G31885,-9.88751059812843,AT2G47890,AT1G31885
AT2G47890,AT1G32540,-9.88751059812843,AT2G47890,AT1G32540
AT1G74840,AT1G48640,-9.88751059812843,AT1G74840,AT1G48640
AT5G57520,AT1G49130,-9.88751059812843,AT5G57520,AT1G49130
AT1G42990,AT1G49320,-9.88751059812843,AT1G42990,AT1G49320
AT2G47890,AT1G56680,-9.88751059812843,AT2G47890,AT1G56680
AT1G36060,AT1G66140,-9.88751059812843,AT1G36060,AT1G66140
AT5G57520,AT1G71250,-9.88751059812843,AT5G57520,AT1G71250
AT1G42990,AT1G78480,-9.88751059812843,AT1G42990,AT1G78480
AT5G57520,AT2G02120,-9.88751059812843,AT5G57520,AT2G02120
AT1G36060,AT2G02930,-9.88751059812843,AT1G36060,AT2G02930
AT1G74840,AT2G18196,-9.88751059812843,AT1G74840,AT2G18196
AT5G17810,AT2G22430,-9.88751059812843,WOX12,AT2G22430
AT1G42990,AT2G30395,-9.88751059812843,AT1G42990,OFP17
AT1G74840,AT2G47530,-9.88751059812843,AT1G74840,AT2G47530
AT5G57520,AT3G01570,-9.88751059812843,AT5G57520,AT3G01570
AT5G57520,AT3G14850,-9.88751059812843,AT5G57520,TBL41
AT2G47890,AT3G19200,-9.88751059812843,AT2G47890,AT3G19200
AT1G74840,AT3G26770,-9.88751059812843,AT1G74840,AT3G26770
AT5G17810,AT3G44735,-9.88751059812843,WOX12,AT3G44735
AT1G74840,AT4G22305,-9.88751059812843,AT1G74840,AT4G22305
AT1G36060,AT4G28560,-9.88751059812843,AT1G36060,AT4G28560
AT2G47890,AT5G10170,-9.88751059812843,AT2G47890,AT5G10170
AT1G42990,AT5G14740,-9.88751059812843,AT1G42990,AT5G14740
AT5G57520,AT5G42930,-9.88751059812843,AT5G57520,AT5G42930
AT2G47890,AT5G43910,-9.88751059812843,AT2G47890,AT5G43910
AT1G36060,AT5G46780,-9.88751059812843,AT1G36060,AT5G46780
AT5G57520,AT5G48485,-9.88751059812843,AT5G57520,AT5G48485
AT3G60390,AT1G10380,-29.6625317941544,AT3G60390,AT1G10380
AT2G46990,AT1G10380,-29.6625317941544,IAA20,AT1G10380
AT2G28550,AT1G01380,-29.6625317941544,RAP2.7,AT1G01380
AT5G13910,AT1G01380,-29.6625317941544,AT5G13910,AT1G01380
AT3G10040,AT1G11540,-29.6625317941544,AT3G10040,AT1G11540
AT5G47230,AT1G11540,-29.6625317941544,AT5G47230,AT1G11540
AT3G25730,AT1G19960,-29.6625317941544,AT3G25730,AT1G19960
AT3G02550,AT1G19960,-29.6625317941544,AT3G02550,AT1G19960
AT5G47230,AT1G30750,-29.6625317941544,AT5G47230,AT1G30750
AT4G14550,AT1G30750,-29.6625317941544,IAA14,AT1G30750
AT3G15210,AT1G43800,-29.6625317941544,AT3G15210,AT1G43800
AT1G71030,AT1G43800,-29.6625317941544,AT1G71030,AT1G43800
AT5G23280,AT1G47980,-29.6625317941544,AT5G23280,AT1G47980
AT3G02550,AT1G47980,-29.6625317941544,AT3G02550,AT1G47980
AT1G74840,AT1G53830,-29.6625317941544,AT1G74840,PME2
AT3G02550,AT1G53830,-29.6625317941544,AT3G02550,PME2
AT3G15210,AT1G54890,-29.6625317941544,AT3G15210,AT1G54890
AT1G71030,AT1G54890,-29.6625317941544,AT1G71030,AT1G54890
AT5G47230,AT1G58270,-29.6625317941544,AT5G47230,AT1G58270
AT5G53980,AT1G58270,-29.6625317941544,AT5G53980,AT1G58270
AT5G41570,AT1G61360,-29.6625317941544,AT5G41570,AT1G61360
AT5G47220,AT1G61360,-29.6625317941544,AT5G47220,AT1G61360
AT1G06180,AT1G62800,-29.6625317941544,AT1G06180,AT1G62800
AT4G09460,AT1G62800,-29.6625317941544,AT4G09460,AT1G62800
AT1G42990,AT1G67148,-29.6625317941544,AT1G42990,AT1G67148
AT1G67100,AT1G67148,-29.6625317941544,AT1G67100,AT1G67148
AT2G28550,AT1G67330,-29.6625317941544,RAP2.7,AT1G67330
AT2G46970,AT1G67330,-29.6625317941544,AT2G46970,AT1G67330
AT1G42990,AT1G70710,-29.6625317941544,AT1G42990,GH9B1
AT1G67100,AT1G70710,-29.6625317941544,AT1G67100,GH9B1
AT5G47230,AT1G72200,-29.6625317941544,AT5G47230,AT1G72200
AT5G53980,AT1G72200,-29.6625317941544,AT5G53980,AT1G72200
AT1G25560,AT1G76500,-29.6625317941544,TEM1,AT1G76500
AT2G47890,AT1G76500,-29.6625317941544,AT2G47890,AT1G76500
AT5G13910,AT1G78490,-29.6625317941544,AT5G13910,AT1G78490
AT4G09460,AT1G78490,-29.6625317941544,AT4G09460,AT1G78490
AT3G25730,AT1G80830,-29.6625317941544,AT3G25730,NRAMP1
AT3G02550,AT1G80830,-29.6625317941544,AT3G02550,NRAMP1
AT1G06180,AT2G17840,-29.6625317941544,AT1G06180,AT2G17840
AT4G09460,AT2G17840,-29.6625317941544,AT4G09460,AT2G17840
AT1G42990,AT2G17850,-29.6625317941544,AT1G42990,AT2G17850
AT1G67100,AT2G17850,-29.6625317941544,AT1G67100,AT2G17850
AT3G10040,AT2G26290,-29.6625317941544,AT3G10040,ARSK1
AT3G25730,AT2G26290,-29.6625317941544,AT3G25730,ARSK1
AT5G47230,AT2G26692,-29.6625317941544,AT5G47230,AT2G26692
AT4G14550,AT2G26692,-29.6625317941544,IAA14,AT2G26692
AT2G28550,AT2G38170,-29.6625317941544,RAP2.7,CAX1
AT2G46990,AT2G38170,-29.6625317941544,IAA20,CAX1
AT3G10040,AT2G38610,-29.6625317941544,AT3G10040,AT2G38610
AT3G25730,AT2G38610,-29.6625317941544,AT3G25730,AT2G38610
AT1G68840,AT2G40170,-29.6625317941544,AT1G68840,AT2G40170
AT5G47230,AT2G40170,-29.6625317941544,AT5G47230,AT2G40170
AT3G15210,AT2G41190,-29.6625317941544,AT3G15210,AT2G41190
AT1G49475,AT2G41190,-29.6625317941544,AT1G49475,AT2G41190
AT2G46970,AT2G41330,-29.6625317941544,AT2G46970,AT2G41330
AT3G58710,AT2G41330,-29.6625317941544,WRKY69,AT2G41330
AT5G60850,AT2G47540,-29.6625317941544,AT5G60850,AT2G47540
AT5G17810,AT2G47540,-29.6625317941544,WOX12,AT2G47540
AT1G42990,AT3G01290,-29.6625317941544,AT1G42990,HIR2
AT1G67100,AT3G01290,-29.6625317941544,AT1G67100,HIR2
AT1G68840,AT3G02940,-29.6625317941544,AT1G68840,AT3G02940
AT5G17810,AT3G02940,-29.6625317941544,WOX12,AT3G02940
AT2G28550,AT3G06778,-29.6625317941544,RAP2.7,AT3G06778
AT5G13910,AT3G06778,-29.6625317941544,AT5G13910,AT3G06778
AT5G60850,AT3G18280,-29.6625317941544,AT5G60850,AT3G18280
AT5G17810,AT3G18280,-29.6625317941544,WOX12,AT3G18280
AT3G15210,AT3G18850,-29.6625317941544,AT3G15210,AT3G18850
AT1G49475,AT3G18850,-29.6625317941544,AT1G49475,AT3G18850
AT5G60850,AT3G22120,-29.6625317941544,AT5G60850,AT3G22120
AT5G17810,AT3G22120,-29.6625317941544,WOX12,AT3G22120
AT3G50330,AT3G24300,-29.6625317941544,AT3G50330,AMT1;3
AT1G67100,AT3G24300,-29.6625317941544,AT1G67100,AMT1;3
AT3G25730,AT3G28958,-29.6625317941544,AT3G25730,AT3G28958
AT3G02550,AT3G28958,-29.6625317941544,AT3G02550,AT3G28958
AT5G47230,AT3G29970,-29.6625317941544,AT5G47230,AT3G29970
AT5G53980,AT3G29970,-29.6625317941544,AT5G53980,AT3G29970
AT2G28550,AT3G50840,-29.6625317941544,RAP2.7,AT3G50840
AT5G67060,AT3G50840,-29.6625317941544,AT5G67060,AT3G50840
AT5G60850,AT3G55566,-29.6625317941544,AT5G60850,AT3G55566
AT5G17810,AT3G55566,-29.6625317941544,WOX12,AT3G55566
AT3G02550,AT3G60690,-29.6625317941544,AT3G02550,AT3G60690
AT5G17810,AT3G60690,-29.6625317941544,WOX12,AT3G60690
AT1G25560,AT3G60780,-29.6625317941544,TEM1,AT3G60780
AT1G36060,AT3G60780,-29.6625317941544,AT1G36060,AT3G60780
AT3G10040,AT4G00750,-29.6625317941544,AT3G10040,AT4G00750
AT3G25730,AT4G00750,-29.6625317941544,AT3G25730,AT4G00750
AT1G42990,AT4G11330,-29.6625317941544,AT1G42990,AT4G11330
AT1G67100,AT4G11330,-29.6625317941544,AT1G67100,AT4G11330
AT5G53980,AT4G15550,-29.6625317941544,AT5G53980,AT4G15550
AT1G06180,AT4G15550,-29.6625317941544,AT1G06180,AT4G15550
AT2G28550,AT4G26740,-29.6625317941544,RAP2.7,AT4G26740
AT3G02550,AT4G26740,-29.6625317941544,AT3G02550,AT4G26740
AT5G13910,AT5G03120,-29.6625317941544,AT5G13910,AT5G03120
AT2G47890,AT5G03120,-29.6625317941544,AT2G47890,AT5G03120
AT3G10040,AT5G03995,-29.6625317941544,AT3G10040,AT5G03995
AT5G47230,AT5G03995,-29.6625317941544,AT5G47230,AT5G03995
AT3G15210,AT5G06870,-29.6625317941544,AT3G15210,AT5G06870
AT1G49475,AT5G06870,-29.6625317941544,AT1G49475,AT5G06870
AT2G28550,AT5G09805,-29.6625317941544,RAP2.7,AT5G09805
AT5G13910,AT5G09805,-29.6625317941544,AT5G13910,AT5G09805
AT1G25560,AT5G14150,-29.6625317941544,TEM1,AT5G14150
AT3G58710,AT5G14150,-29.6625317941544,WRKY69,AT5G14150
AT5G47230,AT5G15160,-29.6625317941544,AT5G47230,AT5G15160
AT5G53980,AT5G15160,-29.6625317941544,AT5G53980,AT5G15160
AT1G06180,AT5G15265,-29.6625317941544,AT1G06180,AT5G15265
AT4G09460,AT5G15265,-29.6625317941544,AT4G09460,AT5G15265
AT5G47230,AT5G16240,-29.6625317941544,AT5G47230,AT5G16240
AT5G53980,AT5G16240,-29.6625317941544,AT5G53980,AT5G16240
AT1G42990,AT5G25140,-29.6625317941544,AT1G42990,AT5G25140
AT1G67100,AT5G25140,-29.6625317941544,AT1G67100,AT5G25140
AT3G15210,AT5G27780,-29.6625317941544,AT3G15210,AT5G27780
AT1G52890,AT5G27780,-29.6625317941544,AT1G52890,AT5G27780
AT3G10040,AT5G46940,-29.6625317941544,AT3G10040,AT5G46940
AT5G47230,AT5G46940,-29.6625317941544,AT5G47230,AT5G46940
AT1G42990,AT5G49700,-29.6625317941544,AT1G42990,AT5G49700
AT1G67100,AT5G49700,-29.6625317941544,AT1G67100,AT5G49700
AT5G13910,AT5G51680,-29.6625317941544,AT5G13910,AT5G51680
AT1G36060,AT5G51680,-29.6625317941544,AT1G36060,AT5G51680
AT5G60850,AT5G52860,-29.6625317941544,AT5G60850,AT5G52860
AT5G17810,AT5G52860,-29.6625317941544,WOX12,AT5G52860
AT3G15210,AT5G55170,-29.6625317941544,AT3G15210,AT5G55170
AT1G71030,AT5G55170,-29.6625317941544,AT1G71030,AT5G55170
AT1G36060,AT5G56580,-29.6625317941544,AT1G36060,MKK6
AT1G67100,AT5G56580,-29.6625317941544,AT1G67100,MKK6
AT1G42990,AT5G59540,-29.6625317941544,AT1G42990,AT5G59540
AT1G67100,AT5G59540,-29.6625317941544,AT1G67100,AT5G59540
AT3G25730,AT1G17970,-29.6625317941544,AT3G25730,AT1G17970
AT5G47220,AT1G17970,-29.6625317941544,AT5G47220,AT1G17970
AT1G25560,AT1G52830,-29.6625317941544,TEM1,AT1G52830
AT5G57520,AT1G52830,-29.6625317941544,AT5G57520,AT1G52830
AT2G46970,AT1G72360,-29.6625317941544,AT2G46970,AT1G72360
AT1G36060,AT1G72360,-29.6625317941544,AT1G36060,AT1G72360
AT1G42990,AT1G77120,-29.6625317941544,AT1G42990,AT1G77120
AT5G13910,AT1G77120,-29.6625317941544,AT5G13910,AT1G77120
AT1G25560,AT2G01340,-29.6625317941544,TEM1,AT2G01340
AT3G58710,AT2G01340,-29.6625317941544,WRKY69,AT2G01340
AT4G16750,AT2G02950,-29.6625317941544,AT4G16750,AT2G02950
AT5G67060,AT2G02950,-29.6625317941544,AT5G67060,AT2G02950
AT3G15210,AT2G25940,-29.6625317941544,AT3G15210,AT2G25940
AT2G28550,AT2G25940,-29.6625317941544,RAP2.7,AT2G25940
AT5G43170,AT2G28570,-29.6625317941544,ZF3,AT2G28570
AT1G71030,AT2G28570,-29.6625317941544,AT1G71030,AT2G28570
AT1G25560,AT2G38030,-29.6625317941544,TEM1,AT2G38030
AT3G58710,AT2G38030,-29.6625317941544,WRKY69,AT2G38030
AT3G50330,AT3G15770,-29.6625317941544,AT3G50330,AT3G15770
AT3G02550,AT3G15770,-29.6625317941544,AT3G02550,AT3G15770
AT1G42990,AT3G21460,-29.6625317941544,AT1G42990,AT3G21460
AT5G13910,AT3G21460,-29.6625317941544,AT5G13910,AT3G21460
AT1G42990,AT3G23190,-29.6625317941544,AT1G42990,AT3G23190
AT5G13910,AT3G23190,-29.6625317941544,AT5G13910,AT3G23190
AT5G23280,AT3G52748,-29.6625317941544,AT5G23280,AT3G52748
AT5G13910,AT3G52748,-29.6625317941544,AT5G13910,AT3G52748
AT1G28370,AT3G53010,-29.6625317941544,AT1G28370,AT3G53010
AT3G58710,AT3G53010,-29.6625317941544,WRKY69,AT3G53010
AT2G45160,AT3G55420,-29.6625317941544,HAM1,AT3G55420
AT5G67060,AT3G55420,-29.6625317941544,AT5G67060,AT3G55420
AT3G25730,AT3G59370,-29.6625317941544,AT3G25730,AT3G59370
AT5G47220,AT3G59370,-29.6625317941544,AT5G47220,AT3G59370
AT3G10040,AT4G00165,-29.6625317941544,AT3G10040,AT4G00165
AT1G25560,AT4G00165,-29.6625317941544,TEM1,AT4G00165
AT5G43170,AT4G15990,-29.6625317941544,ZF3,AT4G15990
AT5G67060,AT4G15990,-29.6625317941544,AT5G67060,AT4G15990
AT5G13910,AT4G37150,-29.6625317941544,AT5G13910,AT4G37150
AT4G09460,AT4G37150,-29.6625317941544,AT4G09460,AT4G37150
AT5G23280,AT4G39130,-29.6625317941544,AT5G23280,AT4G39130
AT5G13910,AT4G39130,-29.6625317941544,AT5G13910,AT4G39130
AT1G25560,AT5G04230,-29.6625317941544,TEM1,AT5G04230
AT5G67060,AT5G04230,-29.6625317941544,AT5G67060,AT5G04230
AT1G28370,AT5G26260,-29.6625317941544,AT1G28370,AT5G26260
AT1G36060,AT5G26260,-29.6625317941544,AT1G36060,AT5G26260
AT2G46970,AT5G27690,-29.6625317941544,AT2G46970,AT5G27690
AT5G57520,AT5G27690,-29.6625317941544,AT5G57520,AT5G27690
AT1G68840,AT5G50335,-29.6625317941544,AT1G68840,AT5G50335
AT1G49475,AT5G50335,-29.6625317941544,AT1G49475,AT5G50335
AT5G57520,AT1G02920,-36.3145589097344,AT5G57520,AT1G02920
AT5G57520,AT1G05240,-36.3145589097344,AT5G57520,AT1G05240
AT5G57520,AT1G05250,-36.3145589097344,AT5G57520,AT1G05250
AT5G57520,AT1G07300,-36.3145589097344,AT5G57520,AT1G07300
AT5G57520,AT1G07440,-36.3145589097344,AT5G57520,AT1G07440
AT5G57520,AT1G10070,-36.3145589097344,AT5G57520,AT1G10070
AT5G57520,AT1G12560,-36.3145589097344,AT5G57520,EXPA7
AT5G57520,AT1G14210,-36.3145589097344,AT5G57520,AT1G14210
AT5G57520,AT1G17810,-36.3145589097344,AT5G57520,AT1G17810
AT5G57520,AT1G18290,-36.3145589097344,AT5G57520,AT1G18290
AT5G57520,AT1G18420,-36.3145589097344,AT5G57520,AT1G18420
AT5G57520,AT1G19530,-36.3145589097344,AT5G57520,AT1G19530
AT5G57520,AT1G19770,-36.3145589097344,AT5G57520,AT1G19770
AT5G57520,AT1G21360,-36.3145589097344,AT5G57520,GLTP2
AT5G57520,AT1G21400,-36.3145589097344,AT5G57520,AT1G21400
AT5G57520,AT1G22990,-36.3145589097344,AT5G57520,AT1G22990
AT5G57520,AT1G26250,-36.3145589097344,AT5G57520,AT1G26250
AT5G57520,AT1G26360,-36.3145589097344,AT5G57520,MES13
AT5G57520,AT1G27020,-36.3145589097344,AT5G57520,AT1G27020
AT5G57520,AT1G29540,-36.3145589097344,AT5G57520,AT1G29540
AT5G57520,AT1G30730,-36.3145589097344,AT5G57520,AT1G30730
AT5G57520,AT1G30870,-36.3145589097344,AT5G57520,AT1G30870
AT5G57520,AT1G31350,-36.3145589097344,AT5G57520,AT1G31350
AT5G57520,AT1G33700,-36.3145589097344,AT5G57520,AT1G33700
AT5G57520,AT1G34510,-36.3145589097344,AT5G57520,AT1G34510
AT5G57520,AT1G35617,-36.3145589097344,AT5G57520,AT1G35617
AT5G57520,AT1G48690,-36.3145589097344,AT5G57520,AT1G48690
AT5G57520,AT1G48930,-36.3145589097344,AT5G57520,GH9C1
AT5G57520,AT1G53080,-36.3145589097344,AT5G57520,AT1G53080
AT5G57520,AT1G53680,-36.3145589097344,AT5G57520,GSTU28
AT5G57520,AT1G55290,-36.3145589097344,AT5G57520,AT1G55290
AT5G57520,AT1G56220,-36.3145589097344,AT5G57520,AT1G56220
AT5G57520,AT1G56650,-36.3145589097344,AT5G57520,AT1G56650
AT5G57520,AT1G59740,-36.3145589097344,AT5G57520,AT1G59740
AT5G57520,AT1G60740,-36.3145589097344,AT5G57520,AT1G60740
AT5G57520,AT1G61255,-36.3145589097344,AT5G57520,AT1G61255
AT5G57520,AT1G61750,-36.3145589097344,AT5G57520,AT1G61750
AT5G57520,AT1G62440,-36.3145589097344,AT5G57520,LRX2
AT5G57520,AT1G62980,-36.3145589097344,AT5G57520,EXPA18
AT5G57520,AT1G63600,-36.3145589097344,AT5G57520,AT1G63600
AT5G57520,AT1G63930,-36.3145589097344,AT5G57520,ROH1
AT5G57520,AT1G65845,-36.3145589097344,AT5G57520,AT1G65845
AT5G57520,AT1G67328,-36.3145589097344,AT5G57520,AT1G67328
AT5G57520,AT1G68570,-36.3145589097344,AT5G57520,AT1G68570
AT5G57520,AT1G68620,-36.3145589097344,AT5G57520,AT1G68620
AT5G57520,AT1G69240,-36.3145589097344,AT5G57520,MES15
AT5G57520,AT1G75290,-36.3145589097344,AT5G57520,AT1G75290
AT5G57520,AT1G76930,-36.3145589097344,AT5G57520,AT1G76930
AT5G57520,AT1G78270,-36.3145589097344,AT5G57520,AT1G78270
AT5G57520,AT1G78265,-36.3145589097344,AT5G57520,AT1G78265
AT5G57520,AT1G79360,-36.3145589097344,AT5G57520,AT1G79360
AT5G57520,AT1G79750,-36.3145589097344,AT5G57520,AT1G79750
AT5G57520,AT1G80160,-36.3145589097344,AT5G57520,AT1G80160
AT5G57520,AT1G80440,-36.3145589097344,AT5G57520,AT1G80440
AT5G57520,AT2G01190,-36.3145589097344,AT5G57520,PDE331
AT5G57520,AT2G01530,-36.3145589097344,AT5G57520,AT2G01530
AT5G57520,AT2G04795,-36.3145589097344,AT5G57520,AT2G04795
AT5G57520,AT2G05510,-36.3145589097344,AT5G57520,AT2G05510
AT5G57520,AT2G13360,-36.3145589097344,AT5G57520,AT2G13360
AT5G57520,AT2G19572,-36.3145589097344,AT5G57520,AT2G19572
AT5G57520,AT2G19970,-36.3145589097344,AT5G57520,AT2G19970
AT5G57520,AT2G20500,-36.3145589097344,AT5G57520,AT2G20500
AT5G57520,AT2G21910,-36.3145589097344,AT5G57520,AT2G21910
AT5G57520,AT2G28440,-36.3145589097344,AT5G57520,AT2G28440
AT5G57520,AT2G29340,-36.3145589097344,AT5G57520,AT2G29340
AT5G57520,AT2G34810,-36.3145589097344,AT5G57520,AT2G34810
AT5G57520,AT2G35820,-36.3145589097344,AT5G57520,AT2G35820
AT5G57520,AT2G36120,-36.3145589097344,AT5G57520,AT2G36120
AT5G57520,AT2G40540,-36.3145589097344,AT5G57520,AT2G40540
AT5G57520,AT2G40970,-36.3145589097344,AT5G57520,MYBC1
AT5G57520,AT2G41100,-36.3145589097344,AT5G57520,AT2G41100
AT5G57520,AT2G41970,-36.3145589097344,AT5G57520,AT2G41970
AT5G57520,AT2G43100,-36.3145589097344,AT5G57520,IPMI2
AT5G57520,AT2G44070,-36.3145589097344,AT5G57520,AT2G44070
AT5G57520,AT2G45750,-36.3145589097344,AT5G57520,AT2G45750
AT5G57520,AT2G46750,-36.3145589097344,AT5G57520,AT2G46750
AT5G57520,AT3G07490,-36.3145589097344,AT5G57520,AT3G07490
AT5G57520,AT3G09925,-36.3145589097344,AT5G57520,AT3G09925
AT5G57520,AT3G14280,-36.3145589097344,AT5G57520,AT3G14280
AT5G57520,AT3G15630,-36.3145589097344,AT5G57520,AT3G15630
AT5G57520,AT3G17600,-36.3145589097344,AT5G57520,AT3G17600
AT5G57520,AT3G18230,-36.3145589097344,AT5G57520,AT3G18230
AT5G57520,AT3G21870,-36.3145589097344,AT5G57520,AT3G21870
AT5G57520,AT3G22750,-36.3145589097344,AT5G57520,AT3G22750
AT5G57520,AT3G23880,-36.3145589097344,AT5G57520,AT3G23880
AT5G57520,AT3G24670,-36.3145589097344,AT5G57520,AT3G24670
AT5G57520,AT3G26500,-36.3145589097344,AT5G57520,PIRL2
AT5G57520,AT3G27650,-36.3145589097344,AT5G57520,AT3G27650
AT5G57520,AT3G28550,-36.3145589097344,AT5G57520,AT3G28550
AT5G57520,AT3G47340,-36.3145589097344,AT5G57520,ASN1
AT5G57520,AT3G49360,-36.3145589097344,AT5G57520,PGL2
AT5G57520,AT3G54580,-36.3145589097344,AT5G57520,AT3G54580
AT5G57520,AT3G54590,-36.3145589097344,AT5G57520,AT3G54590
AT5G57520,AT3G58990,-36.3145589097344,AT5G57520,IPMI1
AT5G57520,AT3G60280,-36.3145589097344,AT5G57520,UCC3
AT5G57520,AT3G62680,-36.3145589097344,AT5G57520,PRP3
AT5G57520,AT4G00150,-36.3145589097344,AT5G57520,AT4G00150
AT5G57520,AT4G00680,-36.3145589097344,AT5G57520,ADF8
AT5G57520,AT4G01110,-36.3145589097344,AT5G57520,AT4G01110
AT5G57520,AT4G01250,-36.3145589097344,AT5G57520,WRKY22
AT5G57520,AT4G02270,-36.3145589097344,AT5G57520,RHS13
AT5G57520,AT4G02290,-36.3145589097344,AT5G57520,GH9B13
AT5G57520,AT4G03510,-36.3145589097344,AT5G57520,AT4G03510
AT5G57520,AT4G06746,-36.3145589097344,AT5G57520,AT4G06746
AT5G57520,AT4G07825,-36.3145589097344,AT5G57520,AT4G07825
AT5G57520,AT4G08380,-36.3145589097344,AT5G57520,AT4G08380
AT5G57520,AT4G08410,-36.3145589097344,AT5G57520,AT4G08410
